DateTime,GPS_Lat,GPS_Long,Depth_m,Temp_C,GPS_FixQuality,GPS_n_Sat,GPS_HDoP,GPS_Altitude,GPS_T_TMG,GPS_M_TMG,GPS_SOG_N,GPS_SOG_K,GPS_MagVar
2025-09-06 12:22:39,43.0178500,-87.9036667,3.32,19.82,,,,,184.40,,0.00,,-3.10
2025-09-06 12:22:40,43.0178500,-87.9036667,3.32,19.82,,,,,188.80,,0.00,,-3.10
2025-09-06 12:22:41,43.0178500,-87.9036667,3.32,19.82,,,,,251.50,,0.00,,-3.10
2025-09-06 12:22:42,43.0178500,-87.9036667,3.32,19.82,,,,,218.70,,0.00,,-3.10
2025-09-06 12:22:43,43.0178500,-87.9036667,3.32,19.82,,,,,221.90,,0.00,,-3.10
2025-09-06 12:22:44,43.0178500,-87.9036667,3.32,19.82,,,,,194.50,,0.00,,-3.10
2025-09-06 12:22:45,43.0178500,-87.9036667,3.32,19.82,,,,,213.30,,0.00,,-3.10
2025-09-06 12:22:46,43.0178500,-87.9036667,3.32,19.82,,,,,199.90,,0.00,,-3.10
2025-09-06 12:22:47,43.0178500,-87.9036667,3.32,19.82,,,,,220.80,,0.00,,-3.10
2025-09-06 12:22:48,43.0178500,-87.9036667,3.32,19.82,,,,,227.70,,0.00,,-3.10
2025-09-06 12:22:49,43.0178500,-87.9036667,3.32,19.82,,,,,205.50,,0.00,,-3.10
2025-09-06 12:22:50,43.0178500,-87.9036667,3.32,19.81,,,,,188.10,,0.00,,-3.10
2025-09-06 12:22:51,43.0178500,-87.9036667,3.32,19.82,,,,,190.10,,0.00,,-3.10
2025-09-06 12:22:52,43.0178500,-87.9036667,3.32,19.82,,,,,191.40,,0.00,,-3.10
2025-09-06 12:22:53,43.0178500,-87.9036667,3.32,19.82,,,,,200.90,,0.00,,-3.10
2025-09-06 12:22:54,43.0178500,-87.9036667,3.32,19.82,,,,,211.00,,0.00,,-3.10
2025-09-06 12:22:55,43.0178500,-87.9036667,3.32,19.82,,,,,224.90,,0.00,,-3.10
2025-09-06 12:22:56,43.0178500,-87.9036667,3.32,19.82,,,,,226.40,,0.00,,-3.10
2025-09-06 12:22:57,43.0178500,-87.9036667,3.32,19.82,,,,,224.80,,0.00,,-3.10
2025-09-06 12:22:58,43.0178500,-87.9036667,3.32,19.82,,,,,215.80,,0.00,,-3.10
2025-09-06 12:22:59,43.0178500,-87.9036667,3.32,19.81,,,,,183.70,,0.00,,-3.10
2025-09-06 12:23:00,43.0178500,-87.9036667,3.32,19.82,,,,,191.20,,0.00,,-3.10
2025-09-06 12:23:01,43.0178500,-87.9036667,3.32,19.82,,,,,190.90,,0.00,,-3.10
2025-09-06 12:23:02,43.0178500,-87.9036667,3.32,19.81,,,,,202.60,,0.00,,-3.10
2025-09-06 12:23:03,43.0178500,-87.9036667,3.32,19.81,,,,,177.70,,0.00,,-3.10
2025-09-06 12:23:04,43.0178500,-87.9036667,3.32,19.81,,,,,174.20,,0.00,,-3.10
2025-09-06 12:23:05,43.0178500,-87.9036667,3.32,19.81,,,,,151.90,,0.00,,-3.10
2025-09-06 12:23:06,43.0178500,-87.9036667,3.32,19.82,,,,,128.80,,0.00,,-3.10
2025-09-06 12:23:07,43.0178500,-87.9036667,3.32,19.82,,,,,192.40,,0.00,,-3.10
2025-09-06 12:23:08,43.0178500,-87.9036667,3.32,19.81,,,,,186.50,,0.00,,-3.10
2025-09-06 12:23:09,43.0178500,-87.9036667,3.32,19.81,,,,,183.30,,0.00,,-3.10
2025-09-06 12:23:10,43.0178500,-87.9036667,3.32,19.81,,,,,226.80,,0.00,,-3.10
2025-09-06 12:23:11,43.0178500,-87.9036667,3.32,19.81,,,,,269.70,,0.00,,-3.10
2025-09-06 12:23:12,43.0178500,-87.9036667,3.32,19.81,,,,,255.90,,0.00,,-3.10
2025-09-06 12:23:13,43.0178500,-87.9036667,3.32,19.81,,,,,280.80,,0.00,,-3.10
2025-09-06 12:23:14,43.0178500,-87.9036667,3.32,19.82,,,,,242.70,,0.00,,-3.10
2025-09-06 12:23:15,43.0178500,-87.9036667,3.32,19.82,,,,,215.00,,0.00,,-3.10
2025-09-06 12:23:16,43.0178500,-87.9036667,3.32,19.82,,,,,240.90,,0.00,,-3.10
2025-09-06 12:23:17,43.0178500,-87.9036667,3.32,19.82,,,,,313.80,,0.00,,-3.10
2025-09-06 12:23:18,43.0178500,-87.9036667,3.32,19.82,,,,,295.80,,0.00,,-3.10
2025-09-06 12:23:19,43.0178500,-87.9036667,3.32,19.82,,,,,247.00,,0.00,,-3.10
2025-09-06 12:23:20,43.0178500,-87.9036667,3.32,19.82,,,,,214.40,,0.00,,-3.10
2025-09-06 12:23:21,43.0178500,-87.9036667,3.32,19.82,,,,,252.10,,0.00,,-3.10
2025-09-06 12:23:22,43.0178500,-87.9036667,3.32,19.82,,,,,298.40,,0.00,,-3.10
2025-09-06 12:23:23,43.0178500,-87.9036667,3.32,19.82,,,,,286.80,,0.00,,-3.10
2025-09-06 12:23:24,43.0178500,-87.9036667,3.32,19.82,,,,,246.40,,0.00,,-3.10
2025-09-06 12:23:25,43.0178500,-87.9036667,3.32,19.82,,,,,245.50,,0.00,,-3.10
2025-09-06 12:23:26,43.0178500,-87.9036667,3.32,19.82,,,,,257.70,,0.00,,-3.10
2025-09-06 12:23:27,43.0178500,-87.9036667,3.32,19.83,,,,,279.90,,0.00,,-3.10
2025-09-06 12:23:28,43.0178500,-87.9036667,3.32,19.82,,,,,273.40,,0.00,,-3.10
2025-09-06 12:23:29,43.0178500,-87.9036667,3.32,19.83,,,,,254.90,,0.00,,-3.10
2025-09-06 12:23:30,43.0178500,-87.9036667,3.32,19.82,,,,,246.30,,0.00,,-3.10
2025-09-06 12:23:31,43.0178500,-87.9036667,3.32,19.82,,,,,264.50,,0.00,,-3.10
2025-09-06 12:23:32,43.0178500,-87.9036667,3.32,19.83,,,,,266.50,,0.00,,-3.10
2025-09-06 12:23:33,43.0178500,-87.9036667,3.32,19.82,,,,,259.90,,0.00,,-3.10
2025-09-06 12:23:34,43.0178500,-87.9036667,3.32,19.83,,,,,248.90,,0.00,,-3.10
2025-09-06 12:23:35,43.0178500,-87.9036667,3.32,19.83,,,,,248.00,,0.00,,-3.10
2025-09-06 12:23:36,43.0178500,-87.9036667,3.32,19.83,,,,,241.60,,0.00,,-3.10
2025-09-06 12:23:37,43.0178500,-87.9036667,3.32,19.83,,,,,257.90,,0.00,,-3.10
2025-09-06 12:23:38,43.0178500,-87.9036667,3.32,19.82,,,,,264.20,,0.00,,-3.10
2025-09-06 12:23:39,43.0178500,-87.9036667,3.32,19.83,,,,,257.40,,0.00,,-3.10
2025-09-06 12:23:40,43.0178500,-87.9036667,3.32,19.83,,,,,244.10,,0.00,,-3.10
2025-09-06 12:23:41,43.0178500,-87.9036667,3.32,19.82,,,,,245.80,,0.00,,-3.10
2025-09-06 12:23:42,43.0178500,-87.9036667,3.32,19.82,,,,,265.00,,0.00,,-3.10
2025-09-06 12:23:43,43.0178500,-87.9036667,3.32,19.82,,,,,263.60,,0.00,,-3.10
2025-09-06 12:23:44,43.0178500,-87.9036833,3.32,19.82,,,,,249.60,,0.00,,-3.10
2025-09-06 12:23:45,43.0178500,-87.9036833,3.32,19.82,,,,,248.50,,0.00,,-3.10
2025-09-06 12:23:46,43.0178500,-87.9036833,3.32,19.82,,,,,246.30,,0.00,,-3.10
2025-09-06 12:23:47,43.0178500,-87.9036833,3.32,19.82,,,,,243.10,,0.00,,-3.10
2025-09-06 12:23:48,43.0178500,-87.9036833,3.32,19.82,,,,,257.90,,0.00,,-3.10
2025-09-06 12:23:49,43.0178500,-87.9036833,3.32,19.82,,,,,253.50,,0.00,,-3.10
2025-09-06 12:23:50,43.0178500,-87.9036833,3.32,19.82,,,,,248.00,,0.00,,-3.10
2025-09-06 12:23:51,43.0178500,-87.9036833,3.32,19.82,,,,,230.50,,0.00,,-3.10
2025-09-06 12:23:52,43.0178500,-87.9036833,3.32,19.82,,,,,239.90,,0.00,,-3.10
2025-09-06 12:23:53,43.0178500,-87.9036833,3.32,19.82,,,,,238.10,,0.00,,-3.10
2025-09-06 12:23:54,43.0178500,-87.9036833,3.32,19.82,,,,,240.80,,0.00,,-3.10
2025-09-06 12:23:55,43.0178500,-87.9036833,3.32,19.82,,,,,228.70,,0.00,,-3.10
2025-09-06 12:23:56,43.0178500,-87.9036833,3.32,19.82,,,,,225.90,,0.00,,-3.10
2025-09-06 12:23:57,43.0178500,-87.9036833,3.32,19.82,,,,,227.60,,0.00,,-3.10
2025-09-06 12:23:58,43.0178500,-87.9036833,3.32,19.82,,,,,222.10,,0.00,,-3.10
2025-09-06 12:23:59,43.0178500,-87.9036833,3.32,19.82,,,,,201.70,,0.00,,-3.10
2025-09-06 12:24:00,43.0178500,-87.9036833,3.32,19.82,,,,,215.80,,0.00,,-3.10
2025-09-06 12:24:01,43.0178500,-87.9036833,3.32,19.82,,,,,205.00,,0.00,,-3.10
2025-09-06 12:24:02,43.0178500,-87.9036833,3.32,19.82,,,,,28.60,,0.20,,-3.10
2025-09-06 12:24:03,43.0178500,-87.9036833,3.32,19.82,,,,,58.10,,0.20,,-3.10
2025-09-06 12:24:04,43.0178500,-87.9036833,3.32,19.82,,,,,70.70,,0.00,,-3.10
2025-09-06 12:24:05,43.0178500,-87.9036833,3.32,19.82,,,,,19.20,,0.00,,-3.10
2025-09-06 12:24:06,43.0178500,-87.9036833,3.32,19.82,,,,,327.80,,0.00,,-3.10
2025-09-06 12:24:07,43.0178500,-87.9036833,3.32,19.82,,,,,318.20,,0.00,,-3.10
2025-09-06 12:24:08,43.0178500,-87.9036833,3.32,19.81,,,,,291.20,,0.00,,-3.10
2025-09-06 12:24:09,43.0178500,-87.9036833,3.32,19.81,,,,,354.00,,0.00,,-3.10
2025-09-06 12:24:10,43.0178667,-87.9036833,3.32,19.82,,,,,342.90,,0.00,,-3.10
2025-09-06 12:24:11,43.0178667,-87.9036833,3.32,19.81,,,,,335.00,,0.00,,-3.10
2025-09-06 12:24:12,43.0178667,-87.9036833,3.32,19.81,,,,,335.00,,0.00,,-3.10
2025-09-06 12:24:13,43.0178667,-87.9036833,3.32,19.81,,,,,195.10,,0.00,,-3.10
2025-09-06 12:24:14,43.0178667,-87.9036833,3.32,19.81,,,,,48.30,,0.00,,-3.10
2025-09-06 12:24:15,43.0178667,-87.9036833,3.32,19.81,,,,,1.30,,0.00,,-3.10
2025-09-06 12:24:16,43.0178667,-87.9036833,3.32,19.82,,,,,358.70,,0.00,,-3.10
2025-09-06 12:24:17,43.0178667,-87.9036833,3.32,19.82,,,,,326.60,,0.00,,-3.10
2025-09-06 12:24:18,43.0178667,-87.9036833,3.32,19.82,,,,,194.70,,0.00,,-3.10
2025-09-06 12:24:19,43.0178667,-87.9036833,3.32,19.82,,,,,7.00,,0.00,,-3.10
2025-09-06 12:24:20,43.0178667,-87.9036833,3.32,19.82,,,,,29.30,,0.00,,-3.10
2025-09-06 12:24:21,43.0178667,-87.9036833,3.32,19.82,,,,,358.00,,0.00,,-3.10
2025-09-06 12:24:22,43.0178667,-87.9036833,3.32,19.82,,,,,278.00,,0.00,,-3.10
2025-09-06 12:24:23,43.0178667,-87.9036833,3.32,19.82,,,,,181.00,,0.00,,-3.10
2025-09-06 12:24:24,43.0178667,-87.9036833,3.32,19.82,,,,,144.60,,0.00,,-3.10
2025-09-06 12:24:25,43.0178667,-87.9036833,3.32,19.82,,,,,0.30,,0.00,,-3.10
2025-09-06 12:24:26,43.0178667,-87.9036833,3.32,19.82,,,,,2.90,,0.00,,-3.10
2025-09-06 12:24:27,43.0178667,-87.9036833,3.32,19.81,,,,,22.90,,0.00,,-3.10
2025-09-06 12:24:28,43.0178667,-87.9036833,3.32,19.82,,,,,117.50,,0.00,,-3.10
2025-09-06 12:24:29,43.0178667,-87.9036833,3.32,19.81,,,,,118.10,,0.00,,-3.10
2025-09-06 12:24:30,43.0178667,-87.9036833,3.32,19.82,,,,,21.80,,0.00,,-3.10
2025-09-06 12:24:31,43.0178667,-87.9036833,3.32,19.81,,,,,6.20,,0.00,,-3.10
2025-09-06 12:24:32,43.0178667,-87.9036833,3.32,19.82,,,,,107.50,,0.00,,-3.10
2025-09-06 12:24:33,43.0178667,-87.9036833,3.32,19.82,,,,,107.00,,0.00,,-3.10
2025-09-06 12:24:34,43.0178667,-87.9036833,3.32,19.82,,,,,92.90,,0.00,,-3.10
2025-09-06 12:24:35,43.0178667,-87.9036833,3.32,19.82,,,,,49.90,,0.00,,-3.10
2025-09-06 12:24:36,43.0178667,-87.9036833,3.32,19.82,,,,,53.10,,0.00,,-3.10
2025-09-06 12:24:37,43.0178667,-87.9036833,3.32,19.82,,,,,76.70,,0.00,,-3.10
2025-09-06 12:24:38,43.0178667,-87.9036833,3.32,19.82,,,,,95.30,,0.00,,-3.10
2025-09-06 12:24:39,43.0178667,-87.9036833,3.32,19.82,,,,,62.30,,0.00,,-3.10
2025-09-06 12:24:40,43.0178667,-87.9036833,3.32,19.82,,,,,344.20,,0.00,,-3.10
2025-09-06 12:24:41,43.0178667,-87.9036833,3.32,19.82,,,,,306.60,,0.00,,-3.10
2025-09-06 12:24:42,43.0178667,-87.9036833,3.32,19.82,,,,,339.80,,0.00,,-3.10
2025-09-06 12:24:43,43.0178667,-87.9036833,3.32,19.82,,,,,233.20,,0.00,,-3.10
2025-09-06 12:24:44,43.0178667,-87.9036833,3.32,19.81,,,,,282.00,,0.00,,-3.10
2025-09-06 12:24:45,43.0178667,-87.9036833,3.32,19.81,,,,,319.70,,0.00,,-3.10
2025-09-06 12:24:46,43.0178667,-87.9036833,3.32,19.81,,,,,264.80,,0.00,,-3.10
2025-09-06 12:24:47,43.0178667,-87.9036833,3.32,19.81,,,,,289.90,,0.00,,-3.10
2025-09-06 12:24:48,43.0178667,-87.9036833,3.32,19.81,,,,,266.70,,0.00,,-3.10
2025-09-06 12:24:49,43.0178667,-87.9036833,3.32,19.81,,,,,339.30,,0.00,,-3.10
2025-09-06 12:24:50,43.0178667,-87.9036833,3.32,19.81,,,,,357.10,,0.00,,-3.10
2025-09-06 12:24:51,43.0178667,-87.9036833,3.32,19.81,,,,,280.90,,0.00,,-3.10
2025-09-06 12:24:52,43.0178667,-87.9036833,3.32,19.81,,,,,256.60,,0.00,,-3.10
2025-09-06 12:24:53,43.0178667,-87.9036833,3.32,19.81,,,,,237.30,,0.00,,-3.10
2025-09-06 12:24:54,43.0178667,-87.9036833,3.32,19.81,,,,,295.00,,0.00,,-3.10
2025-09-06 12:24:55,43.0178667,-87.9036833,3.32,19.81,,,,,319.60,,0.00,,-3.10
2025-09-06 12:24:56,43.0178667,-87.9036833,3.32,19.81,,,,,330.60,,0.00,,-3.10
2025-09-06 12:24:57,43.0178667,-87.9036833,3.32,19.81,,,,,236.40,,0.00,,-3.10
2025-09-06 12:24:58,43.0178667,-87.9036833,3.32,19.82,,,,,254.60,,0.00,,-3.10
2025-09-06 12:24:59,43.0178667,-87.9036833,3.32,19.81,,,,,248.90,,0.00,,-3.10
2025-09-06 12:25:00,43.0178667,-87.9036833,3.32,19.81,,,,,309.40,,0.00,,-3.10
2025-09-06 12:25:01,43.0178667,-87.9036833,3.32,19.81,,,,,307.00,,0.00,,-3.10
2025-09-06 12:25:02,43.0178667,-87.9036833,3.32,19.82,,,,,273.40,,0.00,,-3.10
2025-09-06 12:25:03,43.0178667,-87.9036833,3.32,19.82,,,,,249.60,,0.00,,-3.10
2025-09-06 12:25:04,43.0178667,-87.9036833,3.32,19.81,,,,,293.90,,0.00,,-3.10
2025-09-06 12:25:05,43.0178667,-87.9036833,3.32,19.81,,,,,286.10,,0.00,,-3.10
2025-09-06 12:25:06,43.0178667,-87.9036833,3.32,19.81,,,,,286.70,,0.00,,-3.10
2025-09-06 12:25:07,43.0178667,-87.9036833,3.32,19.81,,,,,267.80,,0.00,,-3.10
2025-09-06 12:25:08,43.0178667,-87.9036833,3.32,19.81,,,,,267.40,,0.00,,-3.10
2025-09-06 12:25:09,43.0178667,-87.9036833,3.32,19.81,,,,,247.20,,0.00,,-3.10
2025-09-06 12:25:10,43.0178667,-87.9036833,3.32,19.81,,,,,321.80,,0.00,,-3.10
2025-09-06 12:25:11,43.0178667,-87.9036833,3.32,19.81,,,,,317.90,,0.00,,-3.10
2025-09-06 12:25:12,43.0178667,-87.9036833,3.32,19.81,,,,,273.60,,0.00,,-3.10
2025-09-06 12:25:13,43.0178667,-87.9036833,3.32,19.81,,,,,282.30,,0.00,,-3.10
2025-09-06 12:25:14,43.0178667,-87.9036833,3.32,19.81,,,,,258.00,,0.00,,-3.10
2025-09-06 12:25:15,43.0178667,-87.9036833,3.32,19.82,,,,,312.40,,0.00,,-3.10
2025-09-06 12:25:16,43.0178667,-87.9036833,3.32,19.82,,,,,350.50,,0.00,,-3.10
2025-09-06 12:25:17,43.0178667,-87.9036833,3.32,19.82,,,,,315.00,,0.00,,-3.10
2025-09-06 12:25:18,43.0178667,-87.9036833,3.32,19.82,,,,,172.70,,0.00,,-3.10
2025-09-06 12:25:19,43.0178667,-87.9036833,3.32,19.82,,,,,103.00,,0.00,,-3.10
2025-09-06 12:25:20,43.0178667,-87.9036833,3.32,19.82,,,,,34.60,,0.00,,-3.10
2025-09-06 12:25:21,43.0178667,-87.9036833,3.32,19.82,,,,,54.20,,0.00,,-3.10
2025-09-06 12:25:22,43.0178667,-87.9036833,3.32,19.82,,,,,132.40,,0.00,,-3.10
2025-09-06 12:25:23,43.0178667,-87.9036833,3.32,19.82,,,,,163.90,,0.00,,-3.10
2025-09-06 12:25:24,43.0178667,-87.9036833,3.32,19.82,,,,,328.40,,0.00,,-3.10
2025-09-06 12:25:25,43.0178667,-87.9036833,3.32,19.82,,,,,317.10,,0.00,,-3.10
2025-09-06 12:25:26,43.0178667,-87.9036833,3.32,19.81,,,,,274.50,,0.00,,-3.10
2025-09-06 12:25:27,43.0178667,-87.9036833,3.32,19.81,,,,,7.10,,0.00,,-3.10
2025-09-06 12:25:28,43.0178667,-87.9036833,3.32,19.81,,,,,356.40,,0.00,,-3.10
2025-09-06 12:25:29,43.0178667,-87.9036667,3.32,19.81,,,,,358.90,,0.00,,-3.10
2025-09-06 12:25:30,43.0178667,-87.9036833,3.32,19.81,,,,,21.30,,0.00,,-3.10
2025-09-06 12:25:31,43.0178667,-87.9036833,3.32,19.81,,,,,127.30,,0.00,,-3.10
2025-09-06 12:25:32,43.0178500,-87.9036833,3.32,19.82,,,,,122.10,,0.00,,-3.10
2025-09-06 12:25:33,43.0178500,-87.9036833,3.32,19.82,,,,,45.30,,0.00,,-3.10
2025-09-06 12:25:34,43.0178500,-87.9036833,3.32,19.82,,,,,10.90,,0.00,,-3.10
2025-09-06 12:25:35,43.0178500,-87.9036833,3.32,19.82,,,,,60.90,,0.00,,-3.10
2025-09-06 12:25:36,43.0178500,-87.9036833,3.32,19.82,,,,,101.60,,0.00,,-3.10
2025-09-06 12:25:37,43.0178500,-87.9036833,3.32,19.82,,,,,56.20,,0.00,,-3.10
2025-09-06 12:25:38,43.0178500,-87.9036833,3.32,19.82,,,,,92.20,,0.00,,-3.10
2025-09-06 12:25:39,43.0178500,-87.9036833,3.32,19.82,,,,,29.70,,0.00,,-3.10
2025-09-06 12:25:40,43.0178500,-87.9036833,3.32,19.82,,,,,31.50,,0.00,,-3.10
2025-09-06 12:25:41,43.0178500,-87.9036833,3.32,19.82,,,,,57.10,,0.00,,-3.10
2025-09-06 12:25:42,43.0178500,-87.9036833,3.32,19.82,,,,,89.70,,0.00,,-3.10
2025-09-06 12:25:43,43.0178500,-87.9036833,3.32,19.82,,,,,91.30,,0.00,,-3.10
2025-09-06 12:25:44,43.0178500,-87.9036833,3.32,19.82,,,,,113.60,,0.00,,-3.10
2025-09-06 12:25:45,43.0178500,-87.9036833,3.32,19.82,,,,,115.30,,0.00,,-3.10
2025-09-06 12:25:46,43.0178500,-87.9036833,3.32,19.82,,,,,77.40,,0.00,,-3.10
2025-09-06 12:25:47,43.0178500,-87.9036833,3.32,19.82,,,,,115.80,,0.00,,-3.10
2025-09-06 12:25:48,43.0178500,-87.9036833,3.32,19.82,,,,,143.70,,0.00,,-3.10
2025-09-06 12:25:49,43.0178500,-87.9036667,3.32,19.81,,,,,110.10,,0.00,,-3.10
2025-09-06 12:25:50,43.0178500,-87.9036667,3.32,19.81,,,,,53.00,,0.00,,-3.10
2025-09-06 12:25:51,43.0178500,-87.9036667,3.32,19.81,,,,,81.50,,0.00,,-3.10
2025-09-06 12:25:52,43.0178500,-87.9036667,3.32,19.81,,,,,151.20,,0.00,,-3.10
2025-09-06 12:25:53,43.0178500,-87.9036667,3.32,19.82,,,,,139.60,,0.00,,-3.10
2025-09-06 12:25:54,43.0178500,-87.9036667,3.32,19.81,,,,,131.40,,0.00,,-3.10
2025-09-06 12:25:55,43.0178500,-87.9036667,3.32,19.81,,,,,188.40,,0.00,,-3.10
2025-09-06 12:25:56,43.0178500,-87.9036833,3.32,19.81,,,,,335.70,,0.00,,-3.10
2025-09-06 12:25:57,43.0178500,-87.9036833,3.32,19.81,,,,,145.90,,0.00,,-3.10
2025-09-06 12:25:58,43.0178500,-87.9036833,3.32,19.81,,,,,197.00,,0.00,,-3.10
2025-09-06 12:25:59,43.0178500,-87.9036833,3.32,19.81,,,,,175.40,,0.00,,-3.10
2025-09-06 12:26:00,43.0178500,-87.9036833,3.32,19.81,,,,,279.20,,0.00,,-3.10
2025-09-06 12:26:01,43.0178500,-87.9036833,3.32,19.81,,,,,58.00,,0.00,,-3.10
2025-09-06 12:26:02,43.0178500,-87.9036833,3.32,19.81,,,,,49.00,,0.00,,-3.10
2025-09-06 12:26:03,43.0178500,-87.9036667,3.32,19.81,,,,,78.20,,0.00,,-3.10
2025-09-06 12:26:04,43.0178500,-87.9036833,3.32,19.81,,,,,353.00,,0.00,,-3.10
2025-09-06 12:26:05,43.0178500,-87.9036833,3.32,19.81,,,,,40.60,,0.00,,-3.10
2025-09-06 12:26:06,43.0178500,-87.9036833,3.32,19.82,,,,,65.30,,0.00,,-3.10
2025-09-06 12:26:07,43.0178500,-87.9036833,3.32,19.82,,,,,114.90,,0.00,,-3.10
2025-09-06 12:26:08,43.0178500,-87.9036833,3.32,19.82,,,,,57.90,,0.00,,-3.10
2025-09-06 12:26:09,43.0178500,-87.9036833,3.32,19.82,,,,,97.60,,0.00,,-3.10
2025-09-06 12:26:10,43.0178500,-87.9036833,3.32,19.82,,,,,59.90,,0.00,,-3.10
2025-09-06 12:26:11,43.0178500,-87.9036833,3.32,19.82,,,,,78.50,,0.00,,-3.10
2025-09-06 12:26:12,43.0178500,-87.9036833,3.32,19.82,,,,,95.30,,0.00,,-3.10
2025-09-06 12:26:13,43.0178500,-87.9036667,3.32,19.83,,,,,97.60,,0.00,,-3.10
2025-09-06 12:26:14,43.0178500,-87.9036667,3.32,19.82,,,,,77.10,,0.00,,-3.10
2025-09-06 12:26:15,43.0178500,-87.9036667,3.32,19.83,,,,,48.90,,0.00,,-3.10
2025-09-06 12:26:16,43.0178500,-87.9036667,3.32,19.82,,,,,143.20,,0.00,,-3.10
2025-09-06 12:26:17,43.0178500,-87.9036667,3.32,19.82,,,,,177.30,,0.00,,-3.10
2025-09-06 12:26:18,43.0178500,-87.9036667,3.32,19.82,,,,,21.40,,0.00,,-3.10
2025-09-06 12:26:19,43.0178500,-87.9036667,3.32,19.82,,,,,45.90,,0.00,,-3.10
2025-09-06 12:26:20,43.0178500,-87.9036667,3.32,19.82,,,,,17.10,,0.00,,-3.10
2025-09-06 12:26:21,43.0178500,-87.9036833,3.32,19.82,,,,,192.80,,0.00,,-3.10
2025-09-06 12:26:22,43.0178500,-87.9036833,3.32,19.82,,,,,111.20,,0.00,,-3.10
2025-09-06 12:26:23,43.0178500,-87.9036833,3.32,19.82,,,,,60.80,,0.00,,-3.10
2025-09-06 12:26:24,43.0178500,-87.9036833,3.32,19.82,,,,,16.80,,0.00,,-3.10
2025-09-06 12:26:25,43.0178500,-87.9036833,3.32,19.82,,,,,124.00,,0.00,,-3.10
2025-09-06 12:26:26,43.0178500,-87.9036833,3.32,19.82,,,,,69.70,,0.00,,-3.10
2025-09-06 12:26:27,43.0178500,-87.9036833,3.32,19.82,,,,,338.60,,0.00,,-3.10
2025-09-06 12:26:28,43.0178500,-87.9036833,3.32,19.82,,,,,131.00,,0.00,,-3.10
2025-09-06 12:26:29,43.0178500,-87.9036833,3.32,19.82,,,,,11.80,,0.00,,-3.10
2025-09-06 12:26:30,43.0178500,-87.9036833,3.32,19.82,,,,,30.40,,0.00,,-3.10
2025-09-06 12:26:31,43.0178500,-87.9036833,3.32,19.82,,,,,181.90,,0.00,,-3.10
2025-09-06 12:26:32,43.0178500,-87.9036833,3.32,19.82,,,,,107.90,,0.00,,-3.10
2025-09-06 12:26:33,43.0178500,-87.9036833,3.32,19.82,,,,,184.40,,0.00,,-3.10
2025-09-06 12:26:34,43.0178500,-87.9036833,3.32,19.82,,,,,7.40,,0.00,,-3.10
2025-09-06 12:26:35,43.0178500,-87.9036833,3.32,19.82,,,,,44.60,,0.00,,-3.10
2025-09-06 12:26:36,43.0178500,-87.9036833,3.32,19.82,,,,,105.00,,0.00,,-3.10
2025-09-06 12:26:37,43.0178500,-87.9036833,3.32,19.81,,,,,132.20,,0.00,,-3.10
2025-09-06 12:26:38,43.0178500,-87.9036833,3.32,19.81,,,,,121.60,,0.00,,-3.10
2025-09-06 12:26:39,43.0178500,-87.9036667,3.32,19.81,,,,,49.40,,0.00,,-3.10
2025-09-06 12:26:40,43.0178500,-87.9036667,3.32,19.81,,,,,61.10,,0.00,,-3.10
